"beta[1]","beta[2]","beta[3]","beta[4]","beta[5]","beta[6]"
1.16881560847721,1.51879675527564,-0.346424098601584,-0.394621750506948,-0.758359057786859,0.0830509462259016
0.497118608674745,1.50241209335649,0.154968900439752,0.232508650491211,-0.420117805673696,0.235919390526097
0.526150766374305,1.59638877458063,0.0520511514849415,-0.216738661592315,-0.709766267039172,0.274681113811359
1.1884254774854,1.59807362266893,-0.188943716622692,-0.269147484437311,-0.554467615384474,0.285119027819652
0.454137476636883,1.53611716374874,-0.0338578076457687,0.168649852890179,-0.55493672805851,0.185997542434592
1.06800400606781,1.55356873698643,-0.132713927257169,-0.135370170647339,-0.212296597669286,0.257948939911554
0.726154026340363,1.61637301479293,0.305261008734657,0.00392848003810549,-0.3081000218053,0.278913696388141
0.99862037333282,1.6363150447699,0.0947252747935358,-0.127312803940622,-0.495967077780836,0.0690081183606838
0.821174965539726,1.54537708510515,-0.134485646033918,0.042216510637159,-0.580942383067921,0.256418667989955
1.10498835663175,1.53196205181813,-0.33424693618235,-0.336260105364908,-0.747274058051683,0.488990405314683
0.604092874793336,1.50284899368462,-0.0284236458650867,0.19237065274486,-0.512152831161368,0.24198004061214
0.991188886673841,1.57635897605421,-0.187183737985397,-0.0597497656994526,-0.563355069062698,0.240334590229643
1.46190804022266,1.57784091957682,-0.281965434767278,-0.174004535316287,-0.849790338839942,0.163339371641311
0.35920156884971,1.5290671188944,-0.0117008983219265,0.0684398697921901,-0.783974388429886,0.365270341190324
0.395298986283994,1.54952107646951,-0.0759674721607031,-0.310729893162335,-0.820484646283547,0.217727456624356
1.18102474966552,1.56561825449497,-0.333501128240079,-0.399137224238777,-0.816227293529378,0.374927830090956
0.444772667049531,1.58457305602065,0.266644203992386,0.172536990812129,-0.326536945133739,0.295628146177288
0.847929051590455,1.56323977512007,-0.270770724396285,0.302154822897195,-0.341633425687255,0.296713027515136
-0.452790589631804,1.58756189807476,0.147166542227174,0.536812007193568,-0.380386423942525,0.238887992521833
0.545466836277963,1.57416408213118,-0.315667764694675,0.0055510862260448,-0.578339611796449,0.300712449457934
0.394007354723582,1.60796837164726,-0.0543336828004278,0.263120786843722,-0.506342567844184,0.216260956358732
1.35720523470393,1.60163695864647,0.0894374352948487,-0.118894931848068,-0.372749306365974,0.286035956910285
1.22095658835978,1.51351568104508,0.0623615195693041,-0.111539655467179,-0.355618627057147,0.28855066632486
-0.350657557158778,1.57336175545442,0.172283020286894,1.16039705863106,-0.0612617197773361,0.277749856716436
0.786762126104592,1.55602023397717,0.0429171241894406,0.179591961470155,-0.136995306736914,0.351461988315001
1.75657653726745,1.58530550361564,-0.193323462964191,0.0308288095104712,-0.295177234947328,0.350518328921618
0.313063241382346,1.52856385006131,0.0119554213047623,0.563136754487411,-0.584598548037149,0.321095251461263
1.16859054201932,1.57803693067041,-0.420741986847786,-0.0733391283821505,-0.36849405608828,0.252227653045719
1.21908436120523,1.52041169875518,-0.129700884606495,-0.202455487838204,-0.434404017711728,-0.0760030017803202
0.0313390594999051,1.58793850967302,-0.00588096035563359,0.227908880896977,-0.612610158376927,0.140714853853429
0.245436201002039,1.56050445107677,0.0772620333364985,0.48497394591601,-0.283027800503902,0.372223387145045
1.00702447679141,1.59623393219786,-0.0771732022672924,-0.0668444744235835,-0.581548762338971,0.201449189288488
0.422800905442137,1.61917407237604,-0.0330076186823067,0.0252910765675792,-0.670594454006951,0.454970105069087
0.878929440470785,1.56639195092206,-0.257739529273958,0.233040132869525,-0.0781250100077009,0.211341127263077
0.31999852843102,1.49764704924427,-0.246497886878933,0.193997449866412,-0.502944003032845,0.236176359979765
0.603732212845128,1.59557950336136,-0.164267560518592,0.248423507703855,-0.483514983635437,0.174843238886624
-0.4649029899866,1.59260328528865,-0.0690147186546529,0.565169979551754,-0.556724098224465,0.350468556689985
0.588318577843579,1.57020025814763,0.280237479854366,0.257576810706517,-0.533371409821995,0.234798169399667
0.617111127589197,1.5729215307547,0.089499943488211,0.322405970645846,-0.511425807170258,0.454122778707275
0.957233559868846,1.55157875434397,-0.0213542305648832,-0.0788982953521026,-0.499865037431753,0.306724565759447
1.35165656179293,1.59532812382991,-0.396949610479859,-0.219122055305893,-0.611841168548781,0.273428430517234
0.949290454132784,1.5951937289847,-0.0460726545737061,0.069811492870571,-0.459153716600831,0.331172075028711
1.3088428365687,1.5657650068407,-0.273350736093929,-0.127315946261246,-0.705011307572869,0.268040426597407
1.32241143441331,1.54844933077023,-0.247010971169493,-0.208935697835611,-0.586142976650427,0.404815878319826
1.33201571399534,1.57465712421317,0.213464854655719,-0.0664305451493225,-0.671604125383313,0.296318045633921
0.975431933030135,1.69446685538115,0.0315517375597873,0.177769321126015,-0.41082570015267,0.176237547288991
0.822906049438348,1.57978850803232,-0.373047643723034,0.156309869905628,-0.452004047074341,0.401285194754568
0.90132789176643,1.61085667043385,-0.0422828764129871,-0.105346233466263,-0.58696107774884,0.336827761872433
0.943473964074699,1.6424135724743,0.163313876753171,0.464556958266367,-0.408785032814259,0.306838389200339
0.593329617501061,1.50098069222473,-0.224191811301324,0.012510174366179,-0.795130337845303,0.277812127932282
-0.338654664720104,1.69682492118115,-0.0500299301315407,0.582483783594804,-0.642275638365093,0.18998775721716
1.03273044572146,1.63729546073435,-0.115146421458184,-0.296116693279721,-1.0089440492391,0.4168779687379
0.282809990636185,1.58217134450709,-0.193958146805706,0.350269825485043,-0.709267016233085,0.301188691921946
0.0867309135500615,1.52549564914499,-0.265167268234205,0.216878708986147,-0.667156440410736,0.306834248949011
0.107669677351853,1.53271105282802,-0.128834178592449,0.568533940977454,-0.619128412390835,0.304473696590352
0.842425434611611,1.56328496066052,0.0220349752355789,-0.0661257187542382,-0.472010649433313,0.335975255737175
0.544635746560886,1.50987891180136,0.0409384620673676,0.418336310219991,-0.448715219663585,0.375527837237486
1.11122673270654,1.55439635137565,-0.0767004449653813,-0.334629116804303,-0.785005122985947,0.243152661011485
1.19945156234842,1.63557316407578,-0.191889833712056,-0.0540800689937988,-0.200678802041649,0.275143524848993
0.563134616397261,1.54662423951681,0.0808437210985028,0.149114811155377,-0.485916755400498,0.232616961317395
0.770095844282885,1.58780653772837,-0.114479096598668,0.0326712422851883,-0.62739142097648,0.0914803896799993
0.304446408856707,1.60725548348795,0.0640845613779794,0.200037518464334,-0.396982851923755,0.249018638072422
0.922808121870562,1.54037871602667,-0.152697650927619,0.0824318233939452,-0.484978024742249,0.339191380857281
0.0319193224328897,1.49206530898863,-0.0752626944075594,0.306775375265623,-0.662243746881234,0.232812827981219
0.831441185579135,1.63092817997458,-0.0499062824276316,0.0298047373033532,-0.0972742990805218,0.159743520700201
1.22109140870051,1.59778706082557,-0.190433088134936,0.0716378999158722,-0.53820049282669,0.400888882798343
0.778115435770871,1.55289455820328,-0.0721201996085928,0.22759854736654,-0.787189131690154,0.294870589791387
0.90222436022118,1.49219809938247,0.270442482228133,0.0491757975259167,-0.809835980193389,0.27287818784754
0.439972781609323,1.52015129407838,0.142755491257728,0.45767684117741,-0.362911341747745,0.34480714066189
0.684985970929542,1.53174071579669,-0.143484739690249,-0.036821171015544,-0.655365208916766,0.334133700740643
0.21225753325757,1.53079594492686,-0.104069914959414,0.336892869797242,-0.603583837684465,0.299568436542145
0.94100633125783,1.52124010476254,-0.165074904798463,-0.00848616025872049,-0.374687144162126,0.206787036076336
0.74361403591188,1.52734968976319,0.00741599595816366,0.181044409432947,-0.256107900194906,0.291394276962902
0.825580662379809,1.58948083367856,0.0709796429012824,0.0931899848149934,-0.302238758869055,0.346579422220877
-0.0619114807659443,1.64696140402889,0.122818146514976,0.546477367157836,-0.238016117981632,0.179268119778518
0.304123880210765,1.59099300325512,-0.0101413710948196,0.495327051126971,-0.624083442345542,0.110311399896126
1.12441228047967,1.61923366436296,0.118514573373943,-0.234526762027143,-0.614256279102305,0.201765561201696
0.41974723200308,1.58699564358184,0.0962906614916871,0.492695856513078,-0.14726399434471,0.383760732864886
0.396408544579273,1.53926301975611,-0.163128446088562,0.418332755883668,-0.246596646797994,0.227899622233989
0.715189225070625,1.53758653413169,0.186729383262254,0.478172814312452,-0.281550826896789,0.278431291912025
0.586660518741588,1.58374167242091,-0.181985368916212,0.108458010886412,-0.774462809579536,0.375803192677598
0.201803664961409,1.54328497966213,0.103731268155689,-0.0491531969501591,-0.570934620928327,0.130740756872749
0.731127723302474,1.58042230221887,-0.208460276312532,0.0299756129905038,-0.424124434632616,0.273133314250155
0.972845801705638,1.57141342385813,-0.00072003076323796,-0.0303292627212757,-0.547465498210927,0.402504691152659
1.11074370776095,1.57454728804916,0.0888373797995831,-0.34031198378974,-0.542323550627631,0.361127894974992
1.67689016715257,1.55953625945315,-0.19825988062065,-0.121827954603953,-0.433109952934951,0.373168934082554
0.619185439964947,1.49358190263478,0.100701102317693,0.116903027021946,-0.47340294126793,0.271497860175832
0.41633376370602,1.59255247244118,0.136614704752928,0.0755793654991751,-0.749450037271731,0.291949349709964
-0.0861266906466152,1.57270751286587,-0.000539794140647219,0.621551016726814,-0.564660969936559,0.228881786483232
0.370682259572263,1.50059296729013,0.0176111969768863,0.22790326374578,-0.785387030670675,0.0844846137730434
0.803874903944476,1.62412083465816,-0.199360327368399,0.0580673806850492,-0.408205451017298,0.368116850117336
1.67316529622123,1.55899904978831,-0.184429196643784,0.183043649458847,-0.170913102820129,0.362845319452486
0.651003692147772,1.56236151992758,-0.0226091725977518,0.0618865926715765,-0.410615119733105,0.346751641066513
1.97521678461502,1.56698147892447,-0.0850646512995184,-0.00485939941240281,-0.21669936192096,0.356620835445995
0.952598938509789,1.63141102251322,0.416930856957836,-0.0453441140968272,-0.292939654277893,0.313956779344598
1.11033485047864,1.57306602736149,-0.0786504915195035,-0.0677987293928881,-0.426508622621154,0.476003670609199
0.541168210534607,1.5793937973577,-0.151065500725193,0.195297214548366,-0.472391877291909,0.274263970207105
0.696946526748617,1.56656314783961,-0.276780758348187,-0.0045868647242158,-0.342633303684487,0.147818690669333
0.831554334336574,1.5117811513673,-0.166791975337336,-0.0486919546086588,-0.670382330682688,0.171031837945711
-0.417541847727497,1.54249646803097,0.241902340085817,1.14975738783375,-0.125865009496374,0.424663440247325
0.938525013029802,1.60685911339781,-0.0375654357687881,0.203066861250202,-0.506986356611518,0.274440599104566
0.55794159247931,1.55416741894117,-0.158572604425888,0.143077046579648,-0.606212725416521,0.281860845726029
0.278160964990541,1.61132758231835,0.0725417896880895,-0.126404993949044,-0.684093619812067,0.346840444061246
0.234701542038637,1.5577780017422,0.313927619600497,0.374565357814848,-0.486400170117761,0.202503062904885
0.758662479662336,1.54422334124969,0.119547323413134,0.29468037210273,-0.544462831520565,0.277702386685303
0.0751992374188456,1.59244381053242,-0.152113583874701,0.162912217880148,-0.820339764065398,0.168749265422739
0.627270051200214,1.57452514069025,-0.195377622584887,0.146172657845247,-0.543022367454035,0.25832910118269
0.682715635058053,1.51170216992044,-0.100125967779021,-0.000568198874458037,-0.886328849096791,0.286119163010334
-0.0360768481557309,1.5478056510559,0.136556577925208,0.573917865102352,-0.192835838784119,0.0608680904266838
0.939873050377858,1.61756206006998,-0.240313741469292,0.0770133519161524,-0.589717619889154,0.30466877436938
0.595068143570531,1.54451382594556,-0.411509051869554,0.545317922394469,-0.301158725417404,0.273942498608695
1.0630334920313,1.57568396232475,-0.29545335966983,0.167623646024936,-0.272661952745256,0.348825709768044
0.652524624894892,1.59868641206706,0.0313788213477325,0.144834703383025,-0.534599179462473,0.19253826989953
1.02882380857211,1.5844423715876,-0.0638379822825082,-0.0686161021404399,-0.589860723358728,0.322856327694824
0.42161235599787,1.56985760855222,0.0658207753530883,0.251825981509432,-0.596105662846838,0.439548490780637
1.13668105508443,1.54672242298166,-0.0154374959739062,0.00039342830528328,-0.399120771323552,0.418935843442183
-0.0484326472788013,1.55125560552156,0.0174562976118983,0.728356069217997,-0.32321019933611,0.396542903347555
-0.195293288220187,1.5889738145201,0.0187800543006781,0.379150359762174,-0.658489645773091,0.295683083162133
1.04943335393552,1.50718569184667,-0.0404974657853508,-0.229019931147182,-0.730747770463429,0.20334279568949
0.492706894372226,1.6170614806275,0.170250548140735,-0.0468684307883581,-0.900548218007046,0.18333794298679
0.987675836905711,1.57936171564676,0.192083641519073,-0.0646558875062472,-0.509937287177789,0.384716818941807
1.06243644294126,1.48746872224412,-0.0353239506606448,0.0219723428816299,-0.577813342066021,0.379832889663676
1.32055072599628,1.54384837884109,-0.459722402143448,-0.132790490813069,-0.761188803222696,0.391318190923156
1.22301704295867,1.55750966460268,0.205686381120285,-0.0744723623613931,-0.455720556684049,0.268375692138804
0.224148122604372,1.51303415774575,0.0447210891078224,0.438794193389355,-0.287693957020378,0.158631037159487
0.695433292481628,1.52038730970794,-0.367163261770291,-0.023029831081256,-0.83895363618143,0.198173890480975
0.726837244011189,1.64255334672827,-0.282305786465092,0.181160417207535,-0.574549721955301,0.432309982542796
1.32614010274819,1.59101033111193,0.148837660256914,-0.00793236021643411,-0.400107600703902,0.388309914212543
1.2086950426078,1.58367074965476,-0.130100126323568,0.0895733281838507,-0.198966107345031,0.192702041947987
0.138691832694053,1.55360617052602,-0.154827336090818,-0.193543177233102,-0.782359749066039,0.34174722646393
0.75093252341337,1.5800469156619,0.244376532811105,0.224285725895096,-0.541099360850997,0.284562998979597
1.21515311942832,1.50414811385236,-0.265307395788646,-0.0193307956291879,-0.432764025335943,0.298160703827119
1.09823510714485,1.5458975969839,0.0559899953824841,-0.275969346246504,-0.769625383433406,0.260871686461213
0.181450900943462,1.5871677716691,-0.100198560124918,0.331322288025136,-0.73548586430812,0.273435184406745
0.696387739952881,1.62135941574843,-0.229226729909774,0.123940946028015,-0.729094277663012,0.360371383960423
1.09150434993644,1.49826729225148,-0.0900555842768349,-0.0727240912001785,-0.707548586510675,0.402736918483215
0.930154629777703,1.55974061220628,-0.275297168819784,0.162223948653793,-0.746457179625032,0.428030929064062
1.04309147411936,1.63850576942247,-0.148508330663508,-0.0290392498406512,-0.633271318988601,0.242614951984208
1.17403786194978,1.57146228479414,-0.336099157587171,0.263285114797878,-0.233870865624834,0.26104950294454
0.928905441379348,1.61169963431473,0.00790272749267725,0.00241051443400382,-0.554679394303047,0.41913311388634
0.354394322209198,1.59136638081918,0.065964229116621,0.210087686568819,-0.684056901940544,0.399731836389026
0.235583021138481,1.53416099848911,0.279056338743199,0.415046891965306,-0.728486787050514,0.173675836426204
0.647947393308729,1.61221070956527,-0.124493695063498,0.252313900001381,-0.133108593634048,0.565790637158278
0.250660518007127,1.52910612797659,0.286526818843886,0.197922043059122,-0.459024932241223,0.24431942763291
0.389549041815551,1.5567213361909,-0.102221401405757,0.184420824201688,-0.615822438033362,0.245368347770461
0.235577603466015,1.56261575608632,-0.0190809411560782,0.0640183814503007,-0.611345947096929,0.0257272079555466
0.812568124242305,1.59995688416553,-0.0554571468860043,-0.046088667612537,-0.66721017901678,0.456940265805786
1.05782504622446,1.5934114481572,-0.416562787061734,-0.00983363023102486,-0.492111731912281,0.222247814611304
1.35068472860416,1.58866626510446,-0.248637429492706,-0.177029980448162,-0.476243578171879,0.30012669562219
0.0588968814517579,1.61694602722431,-0.34533810443473,0.0221605850891914,-0.756867275964482,0.263234569295915
0.991331058980857,1.58166055472361,-0.0207951518989851,-0.440445862207651,-0.489141353459397,0.464749942292646
0.400194000505242,1.61021754558357,-0.148043041970845,0.3908394788561,-0.331753811071533,0.371756225865961
1.72636020774059,1.61113786921615,-0.412867559073583,-0.527303564113415,-0.837023108778062,0.246196283570394
0.388517248491024,1.61966726180638,-0.0989864590022348,0.428853510294387,-0.589815516216361,0.21444445383413
-0.546949269513669,1.57122379955273,-0.0685093344023543,0.874926565253894,-0.712413093545342,0.350563420257968
0.0198369358862329,1.60831788615856,0.121459986934038,0.130979368128768,-0.85075607500391,0.271903219005508
1.46869832995834,1.57656354476514,-0.436926654680796,-0.114665359518472,-0.473812193769619,0.226668456818301
0.552517627584543,1.57634455909657,-0.138002197066149,-0.163238816665688,-0.69121339135591,0.259986865187187
0.474012570715658,1.52236615466067,0.0171236401490759,0.164131688204419,-0.568559643335347,0.223746062423376
1.58954726564548,1.59785733457727,-0.225815915540189,-0.0938611906230993,-0.39855860744287,0.410712611897299
0.324899018346297,1.63525779850301,0.450867337893364,0.578071447542996,-0.412754909520974,0.109212226802935
0.315513541688052,1.52067041412593,-0.263903585129501,0.292252951441683,-0.609016878189701,0.441869070190245
0.111513774705399,1.56105315369076,-0.0088929309064449,0.461071884765581,-0.438211823308038,0.307526829783061
1.26102885791578,1.57300221250491,-0.240382668226372,-0.124277428862235,-0.625320966018409,0.334096716055684
0.610006781774946,1.50458298992687,0.178119836495701,-0.0526926492834851,-0.439518386575355,0.217853199711568
0.703047820987054,1.61976163439571,0.0458961958648396,0.197791502455913,-0.191325437979512,0.289277574324068
0.16519588670321,1.58712801047945,-0.189575456297111,0.501112727623292,-0.563901810136491,0.214472409035354
-0.541778360823142,1.53560721322991,0.293886078767127,0.464684925309273,-0.741233913587416,0.282735630858862
-0.412704193026011,1.55032252744591,0.104112826333325,0.509226564285689,-0.816973467335136,0.233144983688219
0.429084142176725,1.53029168781238,-0.282502813613262,0.103067085114488,-0.742451953457408,0.256544178140559
0.597907307278404,1.59897095086346,0.111891116716101,-0.0407464698489177,-0.718774467806311,0.198374272043197
1.05304321450198,1.46135683560398,-0.181267352882905,0.106688329193496,-0.561766784990581,0.369466224373345
0.338965753852704,1.58939966101899,-0.147875698247783,0.129960909207388,-0.782238747065346,-0.00411306432193542
0.659146709564774,1.53002323679845,-0.368142737602457,0.0826826774421672,-0.715649529393884,0.340388480235797
0.350963370109259,1.55137191331864,-0.230755159431774,0.280926161901414,-0.15705334542454,0.329586468906099
0.142834643323927,1.57601383784323,0.0431243283446654,0.193946892522031,-0.440731815860075,0.187300746806373
0.562275427688453,1.6381561223102,0.144444620517891,0.22103063788744,-0.668223853757192,0.461495930135003
-0.335592719618912,1.58468062784654,0.188100062084287,0.47199949476198,-0.382355960403671,0.252082800411904
0.961360097467049,1.63017951715322,-0.347373125073689,-0.00803945902734679,-0.494881033275784,0.249278155105273
1.29130412586663,1.51086112693617,-0.418085606413956,-0.0200747517335501,-0.608831642771342,0.286701030726736
0.740737960707311,1.54864559360627,0.341505012803223,-0.0442952421966087,-0.514898101584144,0.252805598488143
-0.103171735448656,1.52726303972358,0.113200934005724,0.457385301400799,-0.45708977788331,0.249180063425654
0.372062024938789,1.59162426163371,0.132884844118627,0.267496602582849,-0.284758659106088,0.330561555437872
0.821504817058892,1.59641167859262,0.0377370928447849,-0.12476425022756,-0.534524907198186,0.219623969691185
0.728555338864214,1.60689991330303,-0.213559926127401,0.372828281821034,-0.508546047593123,0.256927692442458
0.0193872329552074,1.63922417418164,-0.0393324780532274,0.174596916988287,-0.627247373293716,0.18824436713563
0.409336687245305,1.61034587072118,0.119917942626454,0.625586865161554,-0.425537987940587,0.206203524684998
1.06036885884568,1.60018974775101,0.0486619833493901,-0.126991179021239,-0.62240921027573,0.409773954560627
0.308902136703538,1.55615625761304,-0.0403580738184187,-0.191068180470024,-0.945269969437529,0.280444430099037
0.316340047945178,1.58861606444732,-0.0897872767017448,0.212783911176007,-0.774594703258667,0.436590431127019
1.26119355056709,1.5309656108268,-0.164354499503864,0.114137783704104,-0.246510919377053,0.367574381379641
0.597751873586459,1.54153545007751,-0.0375430282479393,0.156109579174198,-0.581050363664414,0.298922440008489
0.59543732929036,1.52056923507122,0.229132353915104,0.0595753498678939,-0.470547679109483,0.281298475373521
0.768899506178685,1.61736138891293,-0.269515196250602,-0.0256478585266775,-0.716107999893382,0.326290216930808
0.67919183389596,1.60522410278324,-0.0480057521033936,0.508039152699533,-0.169261126295663,-0.0353372221184724
0.160705973577362,1.58346715174522,-0.135120363582807,0.36429587199343,-0.420012352350797,-0.0430632316202556
-0.151107835662754,1.58266248411705,-0.00449612619900253,0.241826035065087,-0.820759295602016,0.259309422607269
1.15669263905252,1.68592945207327,-0.125139500829026,-0.198926185407656,-0.494286812604987,0.361528569260231
0.179594107640374,1.62366108903689,-0.219533051855328,0.444096625461494,-0.442869162096473,0.273741990848846
1.34901434233396,1.54172654953656,-0.20871114454376,0.183798772996738,-0.203714038054946,0.326537080687346
1.22165415143839,1.47190698230956,-0.303102141308654,-0.228423534475236,-0.652046927652158,0.297296188461897
0.769967600266541,1.5570224789974,0.0491241907585463,-0.0542577468972966,-0.506478783641453,0.146251516607163
1.28564117494462,1.56022092305686,-0.299921108554653,-0.568351485909138,-0.823407247383563,0.298804403538901
0.999687576163207,1.6416170825413,-0.343732596904693,-0.0490760539862741,-0.244666951259717,0.394532430477935
0.897971828250936,1.54119028187101,-0.365701151466481,-0.171424090674773,-0.842312926529603,0.183485047008802
0.932487603835548,1.59585666937073,0.213852890391902,0.313721676787733,-0.429638222038018,0.29293740791162
0.413610520788154,1.58079518757207,-0.0807769540255525,0.555637617483421,-0.235630663477313,0.628830031923614
1.06991898585193,1.55492341913829,-0.0724364304929904,-0.338520691300949,-0.885511953448986,0.307685546750758
1.00081749982068,1.61878975539181,-0.129484672839342,0.212692830049836,-0.526295146732487,0.210195241124034
1.31010566587804,1.52167764895911,-0.156974619841472,-0.088599954602137,-0.355594356424765,0.286010154265092
